Time Serie Results File
NAME                    : Cubatao_AirTemperature
 SERIE_INITIAL_DATA      : 2010.  1.  1.  0.  0.  0.0
TIME_UNITS              : SECONDS
      Seconds   YY  MM  DD  hh  mm       ss                            air_temperature
<BeginTimeSerie>
     633600.00 2010   1   8   8   0   0.0000                         0.225619090390E+002
     637200.00 2010   1   8   9   0   0.0000                         0.227614599479E+002
     640800.00 2010   1   8  10   0   0.0000                         0.230782269513E+002
     644400.00 2010   1   8  11   0   0.0000                         0.236737073394E+002
     648000.00 2010   1   8  12   0   0.0000                         0.246999307058E+002
     651600.00 2010   1   8  13   0   0.0000                         0.250740887911E+002
     655200.00 2010   1   8  14   0   0.0000                         0.258585395097E+002
     658800.00 2010   1   8  15   0   0.0000                         0.263041386559E+002
     662400.00 2010   1   8  16   0   0.0000                         0.263029999374E+002
     666000.00 2010   1   8  17   0   0.0000                         0.266602156453E+002
     669600.00 2010   1   8  18   0   0.0000                         0.265001105909E+002
     673200.00 2010   1   8  19   0   0.0000                         0.263280095498E+002
     676800.00 2010   1   8  20   0   0.0000                         0.252992592967E+002
     680400.00 2010   1   8  21   0   0.0000                         0.245579604732E+002
     684000.00 2010   1   8  22   0   0.0000                         0.240944392795E+002
     687600.00 2010   1   8  23   0   0.0000                         0.228329380212E+002
     691200.00 2010   1   9   0   0   0.0000                         0.223590097378E+002
     694800.00 2010   1   9   1   0   0.0000                         0.221624883109E+002
     698400.00 2010   1   9   2   0   0.0000                         0.221410729180E+002
     702000.00 2010   1   9   3   0   0.0000                         0.220866264856E+002
     705600.00 2010   1   9   4   0   0.0000                         0.221362398394E+002
     709200.00 2010   1   9   5   0   0.0000                         0.222129181148E+002
     712800.00 2010   1   9   6   0   0.0000                         0.224396738515E+002
     716400.00 2010   1   9   7   0   0.0000                         0.226312433831E+002
     720000.00 2010   1   9   8   0   0.0000                         0.225249026738E+002
     723600.00 2010   1   9   9   0   0.0000                         0.227597250221E+002
     727200.00 2010   1   9  10   0   0.0000                         0.233933465975E+002
     730800.00 2010   1   9  11   0   0.0000                         0.244575070062E+002
     734400.00 2010   1   9  12   0   0.0000                         0.258497227634E+002
     738000.00 2010   1   9  13   0   0.0000                         0.264772262855E+002
     741600.00 2010   1   9  14   0   0.0000                         0.269398875408E+002
     745200.00 2010   1   9  15   0   0.0000                         0.273290261321E+002
     748800.00 2010   1   9  16   0   0.0000                         0.277287021751E+002
     752400.00 2010   1   9  17   0   0.0000                         0.281387131571E+002
     756000.00 2010   1   9  18   0   0.0000                         0.281758362562E+002
     759600.00 2010   1   9  19   0   0.0000                         0.277309765980E+002
     763200.00 2010   1   9  20   0   0.0000                         0.269284528118E+002
     766800.00 2010   1   9  21   0   0.0000                         0.259427940879E+002
     770400.00 2010   1   9  22   0   0.0000                         0.257324403387E+002
     774000.00 2010   1   9  23   0   0.0000                         0.248040610332E+002
     777600.00 2010   1  10   0   0   0.0000                         0.245828133803E+002
     781200.00 2010   1  10   1   0   0.0000                         0.243257627388E+002
     784800.00 2010   1  10   2   0   0.0000                         0.244054994173E+002
     788400.00 2010   1  10   3   0   0.0000                         0.241852382251E+002
     792000.00 2010   1  10   4   0   0.0000                         0.241957524821E+002
     795600.00 2010   1  10   5   0   0.0000                         0.241357856230E+002
     799200.00 2010   1  10   6   0   0.0000                         0.240202253631E+002
     802800.00 2010   1  10   7   0   0.0000                         0.237039492832E+002
     806400.00 2010   1  10   8   0   0.0000                         0.241111731583E+002
     810000.00 2010   1  10   9   0   0.0000                         0.245388220216E+002
     813600.00 2010   1  10  10   0   0.0000                         0.260346630023E+002
     817200.00 2010   1  10  11   0   0.0000                         0.261623246965E+002
     820800.00 2010   1  10  12   0   0.0000                         0.269327151761E+002
     824400.00 2010   1  10  13   0   0.0000                         0.277399660087E+002
     828000.00 2010   1  10  14   0   0.0000                         0.260159775344E+002
     831600.00 2010   1  10  15   0   0.0000                         0.273895622262E+002
     835200.00 2010   1  10  16   0   0.0000                         0.256707803879E+002
     838800.00 2010   1  10  17   0   0.0000                         0.256765784670E+002
     842400.00 2010   1  10  18   0   0.0000                         0.252189147167E+002
     846000.00 2010   1  10  19   0   0.0000                         0.251333831770E+002
     849600.00 2010   1  10  20   0   0.0000                         0.249339580731E+002
     853200.00 2010   1  10  21   0   0.0000                         0.248315648557E+002
     856800.00 2010   1  10  22   0   0.0000                         0.246641712933E+002
     860400.00 2010   1  10  23   0   0.0000                         0.240449588214E+002
     864000.00 2010   1  11   0   0   0.0000                         0.237836930439E+002
     867600.00 2010   1  11   1   0   0.0000                         0.239254668595E+002
     871200.00 2010   1  11   2   0   0.0000                         0.238845614373E+002
     874800.00 2010   1  11   3   0   0.0000                         0.236701836610E+002
     878400.00 2010   1  11   4   0   0.0000                         0.242718143206E+002
     882000.00 2010   1  11   5   0   0.0000                         0.237456444584E+002
     885600.00 2010   1  11   6   0   0.0000                         0.242950317567E+002
     889200.00 2010   1  11   7   0   0.0000                         0.240559229430E+002
     892800.00 2010   1  11   8   0   0.0000                         0.243734352634E+002
     896400.00 2010   1  11   9   0   0.0000                         0.243184646166E+002
     900000.00 2010   1  11  10   0   0.0000                         0.242709906383E+002
     903600.00 2010   1  11  11   0   0.0000                         0.258257650182E+002
     907200.00 2010   1  11  12   0   0.0000                         0.269909860717E+002
     910800.00 2010   1  11  13   0   0.0000                         0.274671665769E+002
     914400.00 2010   1  11  14   0   0.0000                         0.276345992431E+002
     918000.00 2010   1  11  15   0   0.0000                         0.284682214568E+002
     921600.00 2010   1  11  16   0   0.0000                         0.284068115134E+002
     925200.00 2010   1  11  17   0   0.0000                         0.282783686340E+002
     928800.00 2010   1  11  18   0   0.0000                         0.267085165417E+002
     932400.00 2010   1  11  19   0   0.0000                         0.261976450918E+002
     936000.00 2010   1  11  20   0   0.0000                         0.256980755142E+002
     939600.00 2010   1  11  21   0   0.0000                         0.239747118694E+002
     943200.00 2010   1  11  22   0   0.0000                         0.239252196116E+002
     946800.00 2010   1  11  23   0   0.0000                         0.233900781177E+002
     950400.00 2010   1  12   0   0   0.0000                         0.233407968992E+002
     954000.00 2010   1  12   1   0   0.0000                         0.232816674771E+002
     957600.00 2010   1  12   2   0   0.0000                         0.231277119681E+002
     961200.00 2010   1  12   3   0   0.0000                         0.229099568870E+002
     964800.00 2010   1  12   4   0   0.0000                         0.228530383201E+002
     968400.00 2010   1  12   5   0   0.0000                         0.226637450502E+002
     972000.00 2010   1  12   6   0   0.0000                         0.224048574737E+002
     975600.00 2010   1  12   7   0   0.0000                         0.221457974960E+002
     979200.00 2010   1  12   8   0   0.0000                         0.218668093764E+002
     982800.00 2010   1  12   9   0   0.0000                         0.224455714403E+002
     986400.00 2010   1  12  10   0   0.0000                         0.239127037087E+002
     990000.00 2010   1  12  11   0   0.0000                         0.251625239138E+002
     993600.00 2010   1  12  12   0   0.0000                         0.263062634660E+002
     997200.00 2010   1  12  13   0   0.0000                         0.274829244846E+002
    1000800.00 2010   1  12  14   0   0.0000                         0.285040007539E+002
    1004400.00 2010   1  12  15   0   0.0000                         0.294377605247E+002
    1008000.00 2010   1  12  16   0   0.0000                         0.295939428203E+002
    1011600.00 2010   1  12  17   0   0.0000                         0.307082910521E+002
    1015200.00 2010   1  12  18   0   0.0000                         0.297261097720E+002
