Time Serie Results File
NAME                    : Cubatao_VelocidadeVento
 SERIE_INITIAL_DATA      : 2010.  1.  1.  0.  0.  0.0
TIME_UNITS              : SECONDS
      Seconds   YY  MM  DD  hh  mm       ss                           wind_modulus_mean
<BeginTimeSerie>
     781200.00 2010   1  10   1   0   0.0000                         0.288554287358E+001
     784800.00 2010   1  10   2   0   0.0000                         0.228593627496E+001
     788400.00 2010   1  10   3   0   0.0000                         0.173481233995E+001
     792000.00 2010   1  10   4   0   0.0000                         0.173844985798E+001
     795600.00 2010   1  10   5   0   0.0000                         0.168441345355E+001
     799200.00 2010   1  10   6   0   0.0000                         0.174869163721E+001
     802800.00 2010   1  10   7   0   0.0000                         0.754096062126E+000
     806400.00 2010   1  10   8   0   0.0000                         0.158929674796E+001
     810000.00 2010   1  10   9   0   0.0000                         0.148385652428E+001
     813600.00 2010   1  10  10   0   0.0000                         0.142834183533E+001
     817200.00 2010   1  10  11   0   0.0000                         0.141361107157E+000
     820800.00 2010   1  10  12   0   0.0000                         0.191904180568E+001
     824400.00 2010   1  10  13   0   0.0000                         0.202245698350E+001
     828000.00 2010   1  10  14   0   0.0000                         0.414891494086E+001
     831600.00 2010   1  10  15   0   0.0000                         0.335454510462E+001
     835200.00 2010   1  10  16   0   0.0000                         0.367950232368E+001
     838800.00 2010   1  10  17   0   0.0000                         0.177919385737E+001
     842400.00 2010   1  10  18   0   0.0000                         0.237641070125E+001
     846000.00 2010   1  10  19   0   0.0000                         0.170936498570E+001
     849600.00 2010   1  10  20   0   0.0000                         0.461068887110E+000
     853200.00 2010   1  10  21   0   0.0000                         0.469133171813E+000
     856800.00 2010   1  10  22   0   0.0000                         0.162070721555E+001
     860400.00 2010   1  10  23   0   0.0000                         0.600450108732E+000
     864000.00 2010   1  11   0   0   0.0000                         0.114400613969E+001
     867600.00 2010   1  11   1   0   0.0000                         0.737827341257E+000
     871200.00 2010   1  11   2   0   0.0000                         0.101064335895E+001
     874800.00 2010   1  11   3   0   0.0000                         0.117693107539E+001
     878400.00 2010   1  11   4   0   0.0000                         0.958118677359E+000
     882000.00 2010   1  11   5   0   0.0000                         0.111671984726E+001
     885600.00 2010   1  11   6   0   0.0000                         0.186301602741E+001
     889200.00 2010   1  11   7   0   0.0000                         0.102458852746E+001
     892800.00 2010   1  11   8   0   0.0000                         0.155451635877E+001
     896400.00 2010   1  11   9   0   0.0000                         0.129514912894E+001
     900000.00 2010   1  11  10   0   0.0000                         0.127187702082E+001
     903600.00 2010   1  11  11   0   0.0000                         0.213641201895E+001
     907200.00 2010   1  11  12   0   0.0000                         0.155955373247E+001
     910800.00 2010   1  11  13   0   0.0000                         0.165894067106E+001
     914400.00 2010   1  11  14   0   0.0000                         0.110337956004E+001
     918000.00 2010   1  11  15   0   0.0000                         0.357437225599E+001
     921600.00 2010   1  11  16   0   0.0000                         0.258065565866E+001
     925200.00 2010   1  11  17   0   0.0000                         0.291163869127E+001
     928800.00 2010   1  11  18   0   0.0000                         0.234943727001E+001
     932400.00 2010   1  11  19   0   0.0000                         0.147065247545E+001
     936000.00 2010   1  11  20   0   0.0000                         0.169934949255E+001
     939600.00 2010   1  11  21   0   0.0000                         0.119345920585E+001
     943200.00 2010   1  11  22   0   0.0000                         0.730541561868E+000
     946800.00 2010   1  11  23   0   0.0000                         0.915389693278E-001
     950400.00 2010   1  12   0   0   0.0000                         0.330954283898E-001
     954000.00 2010   1  12   1   0   0.0000                         0.000000000000E+000
     957600.00 2010   1  12   2   0   0.0000                         0.248215712923E-001
     961200.00 2010   1  12   3   0   0.0000                         0.423959006938E+000
     964800.00 2010   1  12   4   0   0.0000                         0.000000000000E+000
     968400.00 2010   1  12   5   0   0.0000                         0.796396446379E-001
     972000.00 2010   1  12   6   0   0.0000                         0.708536792255E+000
     975600.00 2010   1  12   7   0   0.0000                         0.268975757166E-001
     979200.00 2010   1  12   8   0   0.0000                         0.284370539841E+000
     982800.00 2010   1  12   9   0   0.0000                         0.302991931541E+000
     986400.00 2010   1  12  10   0   0.0000                         0.136850691269E+000
     990000.00 2010   1  12  11   0   0.0000                         0.226872992070E+001
     993600.00 2010   1  12  12   0   0.0000                         0.322606375209E+001
     997200.00 2010   1  12  13   0   0.0000                         0.414016374936E+001
    1000800.00 2010   1  12  14   0   0.0000                         0.299177200518E+001
    1004400.00 2010   1  12  15   0   0.0000                         0.434081232412E+001
    1008000.00 2010   1  12  16   0   0.0000                         0.458721157855E+001
    1011600.00 2010   1  12  17   0   0.0000                         0.388430876901E+001
    1015200.00 2010   1  12  18   0   0.0000                         0.316577226487E+001
    1018800.00 2010   1  12  19   0   0.0000                         0.400509464137E+001
    1022400.00 2010   1  12  20   0   0.0000                         0.351733291539E+001
    1026000.00 2010   1  12  21   0   0.0000                         0.212130708990E+001
    1029600.00 2010   1  12  22   0   0.0000                         0.869261012087E+000
    1033200.00 2010   1  12  23   0   0.0000                         0.177239443411E+001
    1036800.00 2010   1  13   0   0   0.0000                         0.153842540967E+001
    1040400.00 2010   1  13   1   0   0.0000                         0.185099101511E+001
    1044000.00 2010   1  13   2   0   0.0000                         0.171977527671E+001
    1047600.00 2010   1  13   3   0   0.0000                         0.728004020991E+000
